 written on 24Dec2020 at 16:16:04 
           5
         343
    8    4    4    4    4    4    8    4    2    2    2    2    2    4    4
    2    2    2    2    2    4    4    2    2    2    2    2    4    4    2
    2    2    2    2    4    4    2    2    2    2    2    4    8    4    4
    4    4    4    8    4    2    2    2    2    2    4    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    1    1    1    2    2    1    1    1    1    1
    2    4    2    2    2    2    2    4    4    2    2    2    2    2    4
    2    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    2    1
    1    1    1    1    2    4    2    2    2    2    2    4    4    2    2
    2    2    2    4    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    1    1    1    2    4    2    2    2    2    2
    4    4    2    2    2    2    2    4    2    1    1    1    1    1    2
    2    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    4    2
    2    2    2    2    4    4    2    2    2    2    2    4    2    1    1
    1    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    4    2    2    2    2    2    4    8    4    4    4    4    4
    8    4    2    2    2    2    2    4    4    2    2    2    2    2    4
    4    2    2    2    2    2    4    4    2    2    2    2    2    4    4
    2    2    2    2    2    4    8    4    4    4    4    4    8
   -3   -1    3    4    3   -0.000000    0.000000
   -3   -1    3    5    3    0.000009   -0.000000
   -3   -1    3    1    4   -0.000000   -0.000000
   -3   -1    3    2    4    0.000110   -0.000000
   -3   -1    3    3    4   -0.000000   -0.000000
   -3   -1    3    4    4    0.000000   -0.000000
   -3   -1    3    5    4    0.000000   -0.000000
   -3   -1    3    1    5   -0.000000   -0.000000
   -3   -1    3    2    5    0.000000    0.000000
   -3   -1    3    3    5    0.000009    0.000000
   -3   -1    3    4    5    0.000000   -0.000000
   -3   -1    3    5    5   -0.000000   -0.000000
   -3    0   -3    1    1    0.000000    0.000000
   -3    0   -3    2    1    0.000443   -0.000000
   -3    0   -3    3    1   -0.000000   -0.000000
   -3    0   -3    4    1    0.000000   -0.000000
   -3    0   -3    5    1   -0.000000   -0.000000
   -3    0   -3    1    2    0.000443    0.000000
   -3    0   -3    2    2    0.000000   -0.000000
   -3    0   -3    3    2   -0.000000    0.000000
   -3    0   -3    4    2    0.000749    0.000000
   -3    0   -3    5    2    0.000000   -0.000000
   -3    0   -3    1    3   -0.000000    0.000000
   -3    0   -3    2    3   -0.000000   -0.000000
   -3    0   -3    3    3    0.000000   -0.000000
   -3    0   -3    4    3    0.000000   -0.000000
   -3    0   -3    5    3    0.000152   -0.000000
   -3    0   -3    1    4    0.000000    0.000000
   -3    0   -3    2    4    0.000749   -0.000000
   -3    0   -3    3    4    0.000000    0.000000
   -3    0   -3    4    4    0.000000   -0.000000
   -3    0   -3    5    4   -0.000000    0.000000
   -3    0   -3    1    5   -0.000000    0.000000
   -3    0   -3    2    5    0.000000    0.000000
   -3    0   -3    3    5    0.000152    0.000000
   -3    0   -3    4    5   -0.000000   -0.000000
   -3    0   -3    5    5    0.000000   -0.000000
   -3    0   -2    1    1   -0.000000    0.000000
   -3    0   -2    2    1   -0.000459   -0.000000
   -3    0   -2    3    1   -0.000000    0.000000
   -3    0   -2    4    1    0.000000   -0.000000
   -3    0   -2    5    1    0.000000   -0.000000
   -3    0   -2    1    2   -0.000459    0.000000
   -3    0   -2    2    2   -0.000000   -0.000000
   -3    0   -2    3    2    0.000000    0.000000
   -3    0   -2    4    2    0.000904   -0.000000
   -3    0   -2    5    2   -0.000000   -0.000000
   -3    0   -2    1    3   -0.000000   -0.000000
   -3    0   -2    2    3    0.000000    0.000000
   -3    0   -2    3    3    0.000000   -0.000000
   -3    0   -2    4    3    0.000000    0.000000
   -3    0   -2    5    3    0.000136    0.000000
   -3    0   -2    1    4   -0.000000    0.000000
   -3    0   -2    2    4    0.000904    0.000000
   -3    0   -2    3    4    0.000000   -0.000000
   -3    0   -2    4    4    0.000000    0.000000
   -3    0   -2    5    4   -0.000000    0.000000
   -3    0   -2    1    5   -0.000000    0.000000
   -3    0   -2    2    5   -0.000000    0.000000
   -3    0   -2    3    5    0.000136   -0.000000
   -3    0   -2    4    5    0.000000    0.000000
   -3    0   -2    5    5    0.000000    0.000000
   -3    0   -1    1    1    0.000000   -0.000000
   -3    0   -1    2    1   -0.000950    0.000000
   -3    0   -1    3    1    0.000000   -0.000000
   -3    0   -1    4    1   -0.000000   -0.000000
   -3    0   -1    5    1    0.000000    0.000000
   -3    0   -1    1    2   -0.000950   -0.000000
   -3    0   -1    2    2   -0.000000   -0.000000
   -3    0   -1    3    2    0.000000   -0.000000
   -3    0   -1    4    2    0.002459   -0.000000
   -3    0   -1    5    2   -0.000000   -0.000000
   -3    0   -1    1    3    0.000000    0.000000
   -3    0   -1    2    3    0.000000   -0.000000
   -3    0   -1    3    3    0.000000    0.000000
   -3    0   -1    4    3    0.000000   -0.000000
   -3    0   -1    5    3    0.000012    0.000000
   -3    0   -1    1    4   -0.000000    0.000000
   -3    0   -1    2    4    0.002459    0.000000
   -3    0   -1    3    4    0.000000    0.000000
   -3    0   -1    4    4   -0.000000    0.000000
   -3    0   -1    5    4   -0.000000    0.000000
   -3    0   -1    1    5    0.000000   -0.000000
   -3    0   -1    2    5   -0.000000    0.000000
   -3    0   -1    3    5    0.000012   -0.000000
   -3    0   -1    4    5   -0.000000    0.000000
   -3    0   -1    5    5    0.000000   -0.000000
   -3    0    0    1    1   -0.000000    0.000000
   -3    0    0    2    1    0.000000   -0.000000
   -3    0    0    3    1    0.000000   -0.000000
   -3    0    0    4    1    0.000000   -0.000000
   -3    0    0    5    1    0.000000    0.000000
   -3    0    0    1    2   -0.000000   -0.000000
   -3    0    0    2    2   -0.000000    0.000000
   -3    0    0    3    2    0.000000    0.000000
   -3    0    0    4    2    0.000000   -0.000000
   -3    0    0    5    2    0.000000   -0.000000
   -3    0    0    1    3   -0.000000   -0.000000
   -3    0    0    2    3   -0.000000    0.000000
   -3    0    0    3    3   -0.000000   -0.000000
   -3    0    0    4    3   -0.000000    0.000000
   -3    0    0    5    3    0.000000   -0.000000
   -3    0    0    1    4    0.000000   -0.000000
   -3    0    0    2    4   -0.000000   -0.000000
   -3    0    0    3    4    0.000000    0.000000
   -3    0    0    4    4   -0.000000    0.000000
   -3    0    0    5    4   -0.000000   -0.000000
   -3    0    0    1    5   -0.000000    0.000000
   -3    0    0    2    5   -0.000000   -0.000000
   -3    0    0    3    5   -0.000000   -0.000000
   -3    0    0    4    5    0.000000   -0.000000
   -3    0    0    5    5   -0.000000   -0.000000
   -3    0    1    1    1    0.000000   -0.000000
   -3    0    1    2    1    0.000950   -0.000000
   -3    0    1    3    1   -0.000000    0.000000
   -3    0    1    4    1   -0.000000    0.000000
   -3    0    1    5    1   -0.000000   -0.000000
   -3    0    1    1    2    0.000950    0.000000
   -3    0    1    2    2   -0.000000   -0.000000
   -3    0    1    3    2   -0.000000   -0.000000
   -3    0    1    4    2   -0.002459    0.000000
   -3    0    1    5    2    0.000000    0.000000
   -3    0    1    1    3   -0.000000   -0.000000
   -3    0    1    2    3   -0.000000   -0.000000
   -3    0    1    3    3    0.000000    0.000000
   -3    0    1    4    3   -0.000000    0.000000
   -3    0    1    5    3   -0.000012   -0.000000
   -3    0    1    1    4   -0.000000   -0.000000
   -3    0    1    2    4   -0.002459   -0.000000
   -3    0    1    3    4   -0.000000   -0.000000
   -3    0    1    4    4   -0.000000    0.000000
   -3    0    1    5    4    0.000000    0.000000
   -3    0    1    1    5   -0.000000    0.000000
   -3    0    1    2    5    0.000000   -0.000000
   -3    0    1    3    5   -0.000012    0.000000
   -3    0    1    4    5    0.000000    0.000000
   -3    0    1    5    5    0.000000   -0.000000
   -3    0    2    1    1   -0.000000    0.000000
   -3    0    2    2    1    0.000459    0.000000
   -3    0    2    3    1    0.000000   -0.000000
   -3    0    2    4    1    0.000000    0.000000
   -3    0    2    5    1    0.000000    0.000000
   -3    0    2    1    2    0.000459   -0.000000
   -3    0    2    2    2   -0.000000   -0.000000
   -3    0    2    3    2   -0.000000    0.000000
   -3    0    2    4    2   -0.000904    0.000000
   -3    0    2    5    2    0.000000    0.000000
   -3    0    2    1    3    0.000000    0.000000
   -3    0    2    2    3   -0.000000    0.000000
   -3    0    2    3    3    0.000000   -0.000000
   -3    0    2    4    3   -0.000000   -0.000000
   -3    0    2    5    3   -0.000136   -0.000000
   -3    0    2    1    4   -0.000000   -0.000000
   -3    0    2    2    4   -0.000904   -0.000000
   -3    0    2    3    4   -0.000000    0.000000
   -3    0    2    4    4    0.000000    0.000000
   -3    0    2    5    4   -0.000000    0.000000
   -3    0    2    1    5   -0.000000   -0.000000
   -3    0    2    2    5    0.000000   -0.000000
   -3    0    2    3    5   -0.000136    0.000000
   -3    0    2    4    5    0.000000    0.000000
   -3    0    2    5    5   -0.000000    0.000000
   -3    0    3    1    1   -0.000000   -0.000000
   -3    0    3    2    1   -0.000443    0.000000
   -3    0    3    3    1    0.000000    0.000000
   -3    0    3    4    1   -0.000000    0.000000
   -3    0    3    5    1    0.000000    0.000000
   -3    0    3    1    2   -0.000443   -0.000000
   -3    0    3    2    2   -0.000000    0.000000
   -3    0    3    3    2    0.000000   -0.000000
   -3    0    3    4    2   -0.000749   -0.000000
   -3    0    3    5    2   -0.000000    0.000000
   -3    0    3    1    3    0.000000   -0.000000
   -3    0    3    2    3    0.000000    0.000000
   -3    0    3    3    3   -0.000000    0.000000
   -3    0    3    4    3   -0.000000    0.000000
   -3    0    3    5    3   -0.000152    0.000000
   -3    0    3    1    4   -0.000000   -0.000000
   -3    0    3    2    4   -0.000749    0.000000
   -3    0    3    3    4   -0.000000   -0.000000
   -3    0    3    4    4   -0.000000    0.000000
   -3    0    3    5    4    0.000000   -0.000000
   -3    0    3    1    5    0.000000   -0.000000
   -3    0    3    2    5   -0.000000   -0.000000
   -3    0    3    3    5   -0.000152   -0.000000
   -3    0    3    4    5    0.000000    0.000000
   -3    0    3    5    5   -0.000000    0.000000
   -3    1   -3    1    1   -0.000000    0.000000
   -3    1   -3    2    1   -0.000078   -0.000000
   -3    1   -3    3    1   -0.000000    0.000000
   -3    1   -3    4    1    0.000000   -0.000000
   -3    1   -3    5    1    0.000000   -0.000000
   -3    1   -3    1    2   -0.000078    0.000000
   -3    1   -3    2    2    0.000000    0.000000
   -3    1   -3    3    2    0.000000    0.000000
   -3    1   -3    4    2   -0.000110   -0.000000
   -3    1   -3    5    2   -0.000000    0.000000
   -3    1   -3    1    3   -0.000000   -0.000000
   -3    1   -3    2    3   -0.000000   -0.000000
   -3    1   -3    3    3    0.000000   -0.000000
   -3    1   -3    4    3    0.000000   -0.000000
   -3    1   -3    5    3   -0.000009    0.000000
   -3    1   -3    1    4   -0.000000    0.000000
   -3    1   -3    2    4   -0.000110    0.000000
   -3    1   -3    3    4    0.000000    0.000000
   -3    1   -3    4    4   -0.000000   -0.000000
   -3    1   -3    5    4   -0.000000   -0.000000
   -3    1   -3    1    5   -0.000000    0.000000
   -3    1   -3    2    5   -0.000000   -0.000000
   -3    1   -3    3    5   -0.000009   -0.000000
   -3    1   -3    4    5   -0.000000   -0.000000
   -3    1   -3    5    5    0.000000   -0.000000
   -3    1   -2    1    1   -0.000000    0.000000
   -3    1   -2    2    1    0.000065   -0.000000
   -3    1   -2    3    1    0.000000   -0.000000
   -3    1   -2    4    1   -0.000000   -0.000000
   -3    1   -2    5    1    0.000047    0.000000
   -3    1   -2    1    2    0.000065    0.000000
   -3    1   -2    2    2    0.000000    0.000000
   -3    1   -2    3    2   -0.000066    0.000000
   -3    1   -2    4    2    0.000241    0.000000
   -3    1   -2    5    2   -0.000000   -0.000000
   -3    1   -2    1    3    0.000000    0.000000
   -3    1   -2    2    3   -0.000066   -0.000000
   -3    1   -2    3    3    0.000000    0.000000
   -3    1   -2    4    3    0.000000   -0.000000
   -3    1   -2    5    3    0.000021    0.000000
   -3    1   -2    1    4   -0.000000    0.000000
   -3    1   -2    2    4    0.000241   -0.000000
   -3    1   -2    3    4    0.000000    0.000000
   -3    1   -2    4    4    0.000000    0.000000
   -3    1   -2    5    4   -0.000033   -0.000000
   -3    1   -2    1    5    0.000047   -0.000000
   -3    1   -2    2    5   -0.000000    0.000000
   -3    1   -2    3    5    0.000021   -0.000000
   -3    1   -2    4    5   -0.000033    0.000000
   -3    1   -2    5    5   -0.000000    0.000000
   -3    1   -1    1    1   -0.000000    0.000000
   -3    1   -1    2    1   -0.000461    0.000000
   -3    1   -1    3    1    0.000000   -0.000000
   -3    1   -1    4    1   -0.000000    0.000000
   -3    1   -1    5    1   -0.000116   -0.000000
   -3    1   -1    1    2   -0.000461   -0.000000
   -3    1   -1    2    2    0.000000    0.000000
   -3    1   -1    3    2   -0.000094    0.000000
   -3    1   -1    4    2    0.000124    0.000000
   -3    1   -1    5    2    0.000000    0.000000
   -3    1   -1    1    3    0.000000    0.000000
   -3    1   -1    2    3   -0.000094   -0.000000
   -3    1   -1    3    3    0.000000    0.000000
   -3    1   -1    4    3   -0.000000    0.000000
   -3    1   -1    5    3    0.000094    0.000000
   -3    1   -1    1    4   -0.000000   -0.000000
   -3    1   -1    2    4    0.000124   -0.000000
   -3    1   -1    3    4   -0.000000    0.000000
   -3    1   -1    4    4    0.000000    0.000000
   -3    1   -1    5    4   -0.000451    0.000000
   -3    1   -1    1    5   -0.000116    0.000000
   -3    1   -1    2    5    0.000000   -0.000000
   -3    1   -1    3    5    0.000094   -0.000000
   -3    1   -1    4    5   -0.000451   -0.000000
   -3    1   -1    5    5   -0.000000    0.000000
   -3    1    0    1    1   -0.000000   -0.000000
   -3    1    0    2    1    0.000000    0.000000
   -3    1    0    3    1   -0.000000   -0.000000
   -3    1    0    4    1   -0.000000    0.000000
   -3    1    0    5    1    0.001682    0.000000
   -3    1    0    1    2   -0.000000    0.000000
   -3    1    0    2    2   -0.000000    0.000000
   -3    1    0    3    2   -0.000012    0.000000
   -3    1    0    4    2    0.000000   -0.000000
   -3    1    0    5    2    0.000000    0.000000
   -3    1    0    1    3   -0.000000    0.000000
   -3    1    0    2    3   -0.000012   -0.000000
   -3    1    0    3    3    0.000000   -0.000000
   -3    1    0    4    3    0.000000    0.000000
   -3    1    0    5    3   -0.000000    0.000000
   -3    1    0    1    4   -0.000000   -0.000000
   -3    1    0    2    4   -0.000000    0.000000
   -3    1    0    3    4   -0.000000   -0.000000
   -3    1    0    4    4    0.000000    0.000000
   -3    1    0    5    4   -0.002025   -0.000000
   -3    1    0    1    5    0.001682   -0.000000
   -3    1    0    2    5   -0.000000    0.000000
   -3    1    0    3    5   -0.000000    0.000000
   -3    1    0    4    5   -0.002025    0.000000
   -3    1    0    5    5    0.000000   -0.000000
   -3    1    1    1    1   -0.000000    0.000000
   -3    1    1    2    1    0.000461   -0.000000
   -3    1    1    3    1   -0.000000    0.000000
   -3    1    1    4    1   -0.000000    0.000000
   -3    1    1    5    1   -0.000116   -0.000000
   -3    1    1    1    2    0.000461    0.000000
   -3    1    1    2    2    0.000000    0.000000
   -3    1    1    3    2   -0.000094    0.000000
   -3    1    1    4    2   -0.000124   -0.000000
   -3    1    1    5    2   -0.000000   -0.000000
   -3    1    1    1    3   -0.000000   -0.000000
   -3    1    1    2    3   -0.000094   -0.000000
   -3    1    1    3    3    0.000000    0.000000
   -3    1    1    4    3    0.000000   -0.000000
   -3    1    1    5    3   -0.000094   -0.000000
   -3    1    1    1    4   -0.000000   -0.000000
   -3    1    1    2    4   -0.000124    0.000000
   -3    1    1    3    4    0.000000    0.000000
   -3    1    1    4    4    0.000000    0.000000
   -3    1    1    5    4   -0.000451    0.000000
   -3    1    1    1    5   -0.000116    0.000000
   -3    1    1    2    5   -0.000000    0.000000
   -3    1    1    3    5   -0.000094    0.000000
   -3    1    1    4    5   -0.000451   -0.000000
   -3    1    1    5    5   -0.000000    0.000000
   -3    1    2    1    1   -0.000000   -0.000000
   -3    1    2    2    1   -0.000065    0.000000
   -3    1    2    3    1   -0.000000    0.000000
   -3    1    2    4    1   -0.000000   -0.000000
   -3    1    2    5    1    0.000047    0.000000
   -3    1    2    1    2   -0.000065   -0.000000
   -3    1    2    2    2    0.000000    0.000000
   -3    1    2    3    2   -0.000066    0.000000
   -3    1    2    4    2   -0.000241   -0.000000
   -3    1    2    5    2    0.000000    0.000000
   -3    1    2    1    3   -0.000000   -0.000000
   -3    1    2    2    3   -0.000066   -0.000000
   -3    1    2    3    3    0.000000    0.000000
   -3    1    2    4    3   -0.000000    0.000000
   -3    1    2    5    3   -0.000021   -0.000000
   -3    1    2    1    4   -0.000000    0.000000
   -3    1    2    2    4   -0.000241    0.000000
   -3    1    2    3    4   -0.000000   -0.000000
   -3    1    2    4    4    0.000000   -0.000000
   -3    1    2    5    4   -0.000033   -0.000000
   -3    1    2    1    5    0.000047   -0.000000
   -3    1    2    2    5    0.000000   -0.000000
   -3    1    2    3    5   -0.000021    0.000000
   -3    1    2    4    5   -0.000033    0.000000
   -3    1    2    5    5   -0.000000    0.000000
   -3    1    3    1    1    0.000000   -0.000000
   -3    1    3    2    1    0.000078    0.000000
   -3    1    3    3    1    0.000000   -0.000000
   -3    1    3    4    1   -0.000000    0.000000
   -3    1    3    5    1   -0.000000    0.000000
   -3    1    3    1    2    0.000078   -0.000000
   -3    1    3    2    2   -0.000000   -0.000000
   -3    1    3    3    2   -0.000000   -0.000000
   -3    1    3    4    2    0.000110    0.000000
   -3    1    3    5    2    0.000000   -0.000000
   -3    1    3    1    3    0.000000    0.000000
   -3    1    3    2    3   -0.000000    0.000000
   -3    1    3    3    3   -0.000000    0.000000
   -3    1    3    4    3   -0.000000    0.000000
   -3    1    3    5    3    0.000009   -0.000000
   -3    1    3    1    4    0.000000   -0.000000
   -3    1    3    2    4    0.000110   -0.000000
   -3    1    3    3    4   -0.000000   -0.000000
   -3    1    3    4    4    0.000000    0.000000
   -3    1    3    5    4   -0.000000    0.000000
   -3    1    3    1    5    0.000000   -0.000000
   -3    1    3    2    5    0.000000    0.000000
   -3    1    3    3    5    0.000009    0.000000
   -3    1    3    4    5   -0.000000    0.000000
   -3    1    3    5    5   -0.000000    0.000000
   -3    2   -3    1    1   -0.000000   -0.000000
   -3    2   -3    2    1    0.000040   -0.000000
   -3    2   -3    3    1   -0.000000    0.000000
   -3    2   -3    4    1   -0.000000   -0.000000
   -3    2   -3    5    1   -0.000000    0.000000
   -3    2   -3    1    2    0.000040    0.000000
   -3    2   -3    2    2    0.000000    0.000000
   -3    2   -3    3    2   -0.000000    0.000000
   -3    2   -3    4    2    0.000059    0.000000
   -3    2   -3    5    2   -0.000000    0.000000
   -3    2   -3    1    3   -0.000000   -0.000000
   -3    2   -3    2    3   -0.000000    0.000000
   -3    2   -3    3    3    0.000000    0.000000
   -3    2   -3    4    3   -0.000000   -0.000000
   -3    2   -3    5    3   -0.000018    0.000000
   -3    2   -3    1    4    0.000000   -0.000000
   -3    2   -3    2    4    0.000059   -0.000000
   -3    2   -3    3    4   -0.000000    0.000000
   -3    2   -3    4    4    0.000000    0.000000
   -3    2   -3    5    4   -0.000000   -0.000000
   -3    2   -3    1    5    0.000000   -0.000000
   -3    2   -3    2    5   -0.000000   -0.000000
   -3    2   -3    3    5   -0.000018   -0.000000
   -3    2   -3    4    5   -0.000000   -0.000000
   -3    2   -3    5    5    0.000000    0.000000
